"","country","year","GOV_Cab_LR","Cab_LR_lag1","Cab_LR_lag2","Cab_LR_lag3","Cab_LR_lag4","Cab_LR_lag5","dyn_cab_LR1","dyn_cab_LR2","dyn_cab_LR3","dyn_cab_LR4","dyn_cab_LR5","pall","gdp_pc","econ_dev","delta_ineq","yearly_net_migration","Country","EFindex","democracy","group"
"493",246,1997,5.16242933273315,4.43588209152222,5.49820423126221,7.49732637405396,2.42524242401123,-2.90093779563904,0.726547241210938,-1.06232213973999,-1.99912214279175,5.07208395004272,5.32618021965027,0.3792604459,41067.2,0.049672244516305,0.00925469379999999,4430.8,"Finland",0.131,1,3
"494",246,1998,5.88897705078125,5.16242933273315,4.43588209152222,5.49820423126221,7.49732637405396,2.42524242401123,0.726547718048096,0.726547241210938,-1.06232213973999,-1.99912214279175,5.07208395004272,0.3885151397,43107.1,0.0387476772967795,0.00585408770000001,4430.8,"Finland",0.131,1,3
"491",246,1999,6.71463394165039,5.88897705078125,5.16242933273315,4.43588209152222,5.49820423126221,7.49732637405396,0.825656890869141,0.726547718048096,0.726547241210938,-1.06232213973999,-1.99912214279175,0.3943692274,44777.4,0.0530267501016138,0.00630996189999999,4430.8,"Finland",0.132,1,3
"496",246,2000,5.58597469329834,6.71463394165039,5.88897705078125,5.16242933273315,4.43588209152222,5.49820423126221,-1.12865924835205,0.825656890869141,0.726547718048096,0.726547241210938,-1.06232213973999,0.4006791893,47151.8,0.0199992365084684,-0.00594907320000004,6387,"Finland",0.132,1,3
"497",246,2001,4.15452909469604,5.58597469329834,6.71463394165039,5.88897705078125,5.16242933273315,4.43588209152222,-1.43144559860229,-1.12865924835205,0.825656890869141,0.726547718048096,0.726547241210938,0.3947301161,48094.8,0.011864068464782,-0.00416018699999998,6387,"Finland",0.132,1,3
"489",246,2002,2.9254777431488,4.15452909469604,5.58597469329834,6.71463394165039,5.88897705078125,5.16242933273315,-1.22905135154724,-1.43144559860229,-1.12865924835205,0.825656890869141,0.726547718048096,0.3905699291,48665.4,0.0136277519551878,-0.00462087099999997,6387,"Finland",0.133,1,3
"490",246,2003,-1.63446831703186,2.9254777431488,4.15452909469604,5.58597469329834,6.71463394165039,5.88897705078125,-4.55994606018066,-1.22905135154724,-1.43144559860229,-1.12865924835205,0.825656890869141,0.3859490581,49328.6,0.0330214115138074,0.0103278982,6387,"Finland",0.133,1,3
"556",246,2004,-1.18517935276031,-1.63446831703186,2.9254777431488,4.15452909469604,5.58597469329834,6.71463394165039,0.449288964271545,-4.55994606018066,-1.22905135154724,-1.43144559860229,-1.12865924835205,0.3962769563,50957.5,0.0222028160722171,-0.00802346030000001,6387,"Finland",0.134,1,3
"557",246,2005,0.798602402210236,-1.18517935276031,-1.63446831703186,2.9254777431488,4.15452909469604,5.58597469329834,1.98378175497055,0.449288964271545,-4.55994606018066,-1.22905135154724,-1.43144559860229,0.388253496,52088.9,0.034921067636291,0.0128593914,11511.6,"Finland",0.134,1,3
"558",246,2006,2.78238439559937,0.798602402210236,-1.18517935276031,-1.63446831703186,2.9254777431488,4.15452909469604,1.98378199338913,1.98378175497055,0.449288964271545,-4.55994606018066,-1.22905135154724,0.4011128874,53907.9,0.0462603811315224,-0.000314146900000034,11511.6,"Finland",0.135,1,3
"559",246,2007,5.72547245025635,2.78238439559937,0.798602402210236,-1.18517935276031,-1.63446831703186,2.9254777431488,2.94308805465698,1.98378199338913,1.98378175497055,0.449288964271545,-4.55994606018066,0.4007987405,56401.7,0.000778345333562667,0.0156282359,11511.6,"Finland",0.135,1,3
"528",246,2008,6.02251815795898,5.72547245025635,2.78238439559937,0.798602402210236,-1.18517935276031,-1.63446831703186,0.297045707702637,2.94308805465698,1.98378199338913,1.98378175497055,0.449288964271545,0.4164269764,56445.6,-0.088153903935825,-0.00657296749999997,11511.6,"Finland",0.136,1,3
"529",246,2009,5.71315050125122,6.02251815795898,5.72547245025635,2.78238439559937,0.798602402210236,-1.18517935276031,-0.309367656707764,0.297045707702637,2.94308805465698,1.98378199338913,1.98378175497055,0.4098540089,51469.7,0.0253683234990685,0.00670324960000002,11511.6,"Finland",0.136,1,3
"530",246,2010,5.40378332138062,5.71315050125122,6.02251815795898,5.72547245025635,2.78238439559937,0.798602402210236,-0.309367179870605,-0.309367656707764,0.297045707702637,2.94308805465698,1.98378199338913,0.4165572585,52775.4,0.0186014696241051,-0.00279657400000005,16283.2,"Finland",0.137,1,3
"531",246,2011,4.2325587272644,5.40378332138062,5.71315050125122,6.02251815795898,5.72547245025635,2.78238439559937,-1.17122459411621,-0.309367179870605,-0.309367656707764,0.297045707702637,2.94308805465698,0.4137606845,53757.1,-0.0205312414546171,-0.00747449099999997,16283.2,"Finland",0.137,1,3
"532",246,2012,2.30576515197754,4.2325587272644,5.40378332138062,5.71315050125122,6.02251815795898,5.72547245025635,-1.92679357528687,-1.17122459411621,-0.309367179870605,-0.309367656707764,0.297045707702637,0.4062861935,52653.4,-0.0164813668253143,-0.00330224299999998,16283.2,"Finland",0.138,1,3
"533",246,2013,1.17134892940521,2.30576515197754,4.2325587272644,5.40378332138062,5.71315050125122,6.02251815795898,-1.13441622257233,-1.92679357528687,-1.17122459411621,-0.309367179870605,-0.309367656707764,0.4029839505,51785.6,-0.00906815794352095,0.0051754443,16283.2,"Finland",0.138,1,3
"534",246,2014,0.636971652507782,1.17134892940521,2.30576515197754,4.2325587272644,5.40378332138062,5.71315050125122,-0.53437727689743,-1.13441622257233,-1.92679357528687,-1.17122459411621,-0.309367179870605,0.4081593948,51316,-0.00027866552342355,0.00903079979999999,16283.2,NA,NA,1,3
"535",246,2015,1.05407691001892,0.636971652507782,1.17134892940521,2.30576515197754,4.2325587272644,5.40378332138062,0.417105257511139,-0.53437727689743,-1.13441622257233,-1.92679357528687,-1.17122459411621,0.4171901946,51301.7,0.0212488085190161,0.000424173899999991,14000,NA,NA,1,3
"582",250,1946,9.71703147888184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4581194138,8059.1,-0.0120112667667606,0.0122895097,NA,NA,NA,1,NA
"583",250,1947,11.0491352081299,9.71703147888184,NA,NA,NA,NA,1.33210372924805,NA,NA,NA,NA,0.4704089235,7962.3,0.124549439232383,-0.0195340408,NA,NA,NA,1,NA
"584",250,1948,10.6594457626343,11.0491352081299,9.71703147888184,NA,NA,NA,-0.389689445495605,1.33210372924805,NA,NA,NA,0.4508748827,8954,0.0795733750279205,0.0014710369,NA,NA,NA,1,NA
"585",250,1949,10.2069177627563,10.6594457626343,11.0491352081299,9.71703147888184,NA,NA,-0.45252799987793,-0.389689445495605,1.33210372924805,NA,NA,0.4523459196,9666.5,0.0792013655407852,-0.00291239779999997,NA,NA,NA,1,NA
"586",250,1950,11.8806266784668,10.2069177627563,10.6594457626343,11.0491352081299,9.71703147888184,NA,1.67370891571045,-0.45252799987793,-0.389689445495605,1.33210372924805,NA,0.4494335218,10432.1,0.0484753788786533,0.0120544824,NA,NA,NA,1,NA
"587",250,1951,12.4148359298706,11.8806266784668,10.2069177627563,10.6594457626343,11.0491352081299,9.71703147888184,0.534209251403809,1.67370891571045,-0.45252799987793,-0.389689445495605,1.33210372924805,0.4614880042,10937.8,0.0233959297116423,0.00636816069999996,NA,NA,NA,1,NA
"588",250,1952,14.7293567657471,12.4148359298706,11.8806266784668,10.2069177627563,10.6594457626343,11.0491352081299,2.31452083587646,0.534209251403809,1.67370891571045,-0.45252799987793,-0.389689445495605,0.4678561649,11193.7,0.0281854971993175,-0.00425466520000001,NA,NA,NA,1,NA
"589",250,1953,13.9072360992432,14.7293567657471,12.4148359298706,11.8806266784668,10.2069177627563,10.6594457626343,-0.822120666503906,2.31452083587646,0.534209251403809,1.67370891571045,-0.45252799987793,0.4636014997,11509.2,0.0513241580648524,0.00734147170000005,NA,NA,NA,1,NA
"590",250,1954,13.0851154327393,13.9072360992432,14.7293567657471,12.4148359298706,11.8806266784668,10.2069177627563,-0.822120666503906,-0.822120666503906,2.31452083587646,0.534209251403809,1.67370891571045,0.4709429714,12099.9,0.0468268332796139,0.00654737429999996,NA,NA,NA,1,NA
"591",250,1955,12.2629947662354,13.0851154327393,13.9072360992432,14.7293567657471,12.4148359298706,11.8806266784668,-0.822120666503906,-0.822120666503906,-0.822120666503906,2.31452083587646,0.534209251403809,0.4774903457,12666.5,0.0429084593218332,-0.00464530439999999,NA,NA,NA,1,NA
"592",250,1956,4.24946594238281,12.2629947662354,13.0851154327393,13.9072360992432,14.7293567657471,12.4148359298706,-8.01352882385254,-0.822120666503906,-0.822120666503906,-0.822120666503906,2.31452083587646,0.4728450413,13210,0.0475170325510977,0.0049038501,NA,NA,NA,1,NA
"593",250,1957,2.84794735908508,4.24946594238281,12.2629947662354,13.0851154327393,13.9072360992432,14.7293567657471,-1.40151858329773,-8.01352882385254,-0.822120666503906,-0.822120666503906,-0.822120666503906,0.4777488914,13837.7,0.0194468733965904,-0.00571510829999999,NA,NA,NA,1,NA
"594",250,1958,1.28320801258087,2.84794735908508,4.24946594238281,12.2629947662354,13.0851154327393,13.9072360992432,-1.56473934650421,-1.40151858329773,-8.01352882385254,-0.822120666503906,-0.822120666503906,0.4720337831,14106.8,0.0189553973970001,0.0155832926,NA,NA,NA,1,NA
"595",250,1959,4.55179309844971,1.28320801258087,2.84794735908508,4.24946594238281,12.2629947662354,13.0851154327393,3.26858508586884,-1.56473934650421,-1.40151858329773,-8.01352882385254,-0.822120666503906,0.4876170757,14374.2,0.0760251005273336,0.00311795649999996,NA,NA,NA,1,NA
"596",250,1960,4.38552188873291,4.55179309844971,1.28320801258087,2.84794735908508,4.24946594238281,12.2629947662354,-0.166271209716797,3.26858508586884,-1.56473934650421,-1.40151858329773,-8.01352882385254,0.4907350322,15467,0.0436930238572444,0.00249321830000004,283573.8,NA,NA,1,NA
"597",250,1961,4.21925020217896,4.38552188873291,4.55179309844971,1.28320801258087,2.84794735908508,4.24946594238281,-0.166271686553955,-0.166271209716797,3.26858508586884,-1.56473934650421,-1.40151858329773,0.4932282505,16142.8,0.0637869514582353,-0.00936603560000004,283573.8,NA,NA,1,NA
"598",250,1962,4.90944242477417,4.21925020217896,4.38552188873291,4.55179309844971,1.28320801258087,2.84794735908508,0.690192222595215,-0.166271686553955,-0.166271209716797,3.26858508586884,-1.56473934650421,0.4838622149,17172.5,0.0403901586839423,0.00531259050000005,283573.8,NA,NA,1,NA
"599",250,1963,6.39155673980713,4.90944242477417,4.21925020217896,4.38552188873291,4.55179309844971,1.28320801258087,1.48211431503296,0.690192222595215,-0.166271686553955,-0.166271209716797,3.26858508586884,0.4891748054,17866.1,0.057757428873677,0.00117485879999996,283573.8,NA,NA,1,NA
"600",250,1964,7.75233459472656,6.39155673980713,4.90944242477417,4.21925020217896,4.38552188873291,4.55179309844971,1.36077785491943,1.48211431503296,0.690192222595215,-0.166271686553955,-0.166271209716797,0.4903496642,18898,0.0409196740395809,0.00700217260000002,283573.8,NA,NA,1,NA
"601",250,1965,9.113112449646,7.75233459472656,6.39155673980713,4.90944242477417,4.21925020217896,4.38552188873291,1.36077785491943,1.36077785491943,1.48211431503296,0.690192222595215,-0.166271686553955,0.4973518368,19671.3,0.0468448958635169,-0.00829338140000002,98322.6,NA,NA,1,NA
"602",250,1966,10.4738903045654,9.113112449646,7.75233459472656,6.39155673980713,4.90944242477417,4.21925020217896,1.36077785491943,1.36077785491943,1.36077785491943,1.48211431503296,0.690192222595215,0.4890584554,20592.8,0.0366924361912903,-0.00192439649999998,98322.6,NA,NA,1,NA
"603",250,1967,11.4813346862793,10.4738903045654,9.113112449646,7.75233459472656,6.39155673980713,4.90944242477417,1.00744438171387,1.36077785491943,1.36077785491943,1.36077785491943,1.48211431503296,0.4871340589,21348.4,0.0321007663337767,-0.0153785686,98322.6,NA,NA,1,NA
